A,B,C,D,E,R1,R2,B1,B2,G1,G2,LAT,CLK,OE,Label
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226212e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226236e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226260e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226284e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226308e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226332e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226360e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226384e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226412e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226436e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226460e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226484e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226508e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226532e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226560e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226584e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226612e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226636e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6226660e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226684e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226688e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6226708e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226732e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6226760e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226780e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6226808e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226836e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6226860e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226884e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6226908e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226932e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6226960e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6226980e-02
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.6226988e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6226992e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227012e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227036e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227056e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227084e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227108e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227132e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227156e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227180e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227208e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227236e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227256e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227284e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227308e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227332e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227356e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227380e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227404e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227436e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227456e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227484e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227508e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227532e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227556e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227580e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227604e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227636e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227656e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227684e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227708e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227732e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227756e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227780e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227808e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227836e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227856e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227884e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227908e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227932e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6227956e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6227980e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228012e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228036e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228056e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6228084e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6228108e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6228132e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6228156e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6228180e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6228212e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6228236e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6228256e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6228284e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6228308e-02
1,1,0,1,0,1,0,0,0,1,0,0,0,0,1.6228332e-02
1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.6228360e-02
1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.6228388e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228392e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228412e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228436e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228464e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228484e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228516e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228540e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228564e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228588e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228612e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228636e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228664e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228684e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228716e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228740e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228764e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228788e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228812e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228836e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228864e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228888e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228916e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228940e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6228964e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6228988e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229012e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229036e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229064e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229088e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229116e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229140e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229164e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229188e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229212e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229236e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229260e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229284e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229312e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229336e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229364e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229388e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229412e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229436e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229460e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229484e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229512e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229536e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229564e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229588e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229612e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229636e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229660e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229684e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229712e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229736e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229764e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229788e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229812e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229836e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229860e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229884e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229912e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229936e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6229964e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6229988e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230012e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230036e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230060e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230084e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230112e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230136e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230164e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230188e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230212e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230236e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230260e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230284e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230312e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230336e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230364e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230388e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230412e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230436e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230460e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230484e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230512e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230536e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230564e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230588e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230612e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230636e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230660e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230684e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230712e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230788e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230812e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230832e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230852e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230912e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6230932e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6230956e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231012e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231036e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231060e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231084e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231104e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231124e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231148e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231172e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231196e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231216e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231240e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231260e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231284e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231308e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231332e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231352e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231372e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231396e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231420e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231444e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231464e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231484e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231512e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231536e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231564e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231588e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231612e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231636e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231692e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231716e-02
1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.6231740e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6231760e-02
1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.6356644e-02
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.6356812e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6356836e-02
0,0,1,1,0,0,0,0,0,0,0,1,0,1,1.6356856e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6356876e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.6357204e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6357228e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.6357252e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6357276e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.6357300e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6357324e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.6357356e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6357376e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.6357404e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.6357428e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,1,1.6357452e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357476e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357500e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357524e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357556e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357576e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357604e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357628e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357652e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357676e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357732e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357756e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357780e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357804e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357828e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357852e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357876e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357900e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357924e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6357952e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6357976e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358004e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358028e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358052e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358076e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358104e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358132e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358156e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358180e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358204e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358232e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358256e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358308e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358332e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358360e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358384e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358412e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358436e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358460e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358484e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358508e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358532e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358560e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358588e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358612e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358636e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358660e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358684e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358712e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358736e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358764e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358788e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358812e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358836e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358860e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358884e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358912e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358936e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6358964e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6358988e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359036e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359060e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359112e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359140e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359188e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359212e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359260e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359288e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359340e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359364e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359412e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359436e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359460e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359484e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359512e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359536e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359564e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359588e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359612e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359636e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359660e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359684e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359712e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359736e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359764e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359788e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359812e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359836e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359860e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359884e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359912e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359936e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6359964e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6359988e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360012e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360036e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360060e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360084e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360112e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360136e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360164e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360188e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360212e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360236e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360260e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360284e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360312e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360336e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360388e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360412e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360436e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360460e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360484e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360512e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360536e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360564e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360588e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360612e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360636e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360660e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360684e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360712e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360736e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360764e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360788e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360812e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360836e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360860e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360884e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360912e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360936e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6360964e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6360988e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6361012e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6361036e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6361060e-02
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.6361084e-02
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.6361112e-02
